transaction_id,user_id,timestamp,amount,merchant_category,hour_of_day,day_of_week,distance_from_home,distance_from_last,time_since_last,is_weekend,is_night,velocity_1h,velocity_24h,is_fraud
TXN00041152,1802,2023-03-11 03:22:33.853747,35.54,grocery,3,5,2.5,7.3,69.0,1,1,0,0,0
TXN00003338,2250,2023-10-16 07:40:48.264244,54.27,grocery,7,0,2.5,3.2,402.0,0,0,0,1,0
TXN00084940,2442,2023-10-02 20:57:07.601847,40.35,utilities,20,0,0.6,0.6,55.0,0,0,0,3,0
TXN00108556,1604,2023-10-21 15:03:58.742046,5.61,healthcare,15,5,1.5,5.1,84.0,1,0,0,0,0
TXN00031961,1332,2023-11-11 07:44:46.028672,33.56,online_retail,7,5,8.2,0.2,122.0,1,0,0,4,0
TXN00064820,3886,2023-08-16 00:38:10.228542,71.07,healthcare,0,2,0.7,2.0,332.0,0,1,0,2,0
TXN00061173,2392,2023-04-13 19:29:58.373776,67.53,travel,19,3,8.9,1.3,363.0,0,0,1,4,0
TXN00087178,1635,2023-02-05 23:46:51.079947,17.13,restaurant,23,6,17.7,4.1,258.0,1,1,0,0,0
TXN00031068,4360,2023-03-08 15:18:19.410751,35.02,cash_advance,15,2,11.1,7.4,82.0,0,0,1,2,0
TXN00045849,3241,2023-10-11 06:31:01.881443,29.53,entertainment,6,2,2.4,0.2,85.0,0,0,1,2,0
TXN00065856,4469,2023-10-26 19:15:57.847490,262.36,entertainment,19,3,1.8,2.3,268.0,0,0,0,0,0
TXN00097646,4796,2023-08-22 17:03:48.951863,23.69,utilities,17,1,0.8,2.5,17.0,0,0,0,0,0
TXN00069934,2858,2023-09-11 20:41:18.369816,5.18,online_retail,20,0,12.0,0.3,156.0,0,0,1,0,0
TXN00057375,4994,2023-11-15 06:53:27.075112,179.02,online_retail,6,2,0.1,3.2,258.0,0,0,1,3,0
TXN00018242,4930,2023-05-25 23:01:25.679748,220.29,grocery,23,3,0.7,3.8,53.0,0,1,1,4,0
TXN00111942,2782,2023-07-22 22:32:56.371715,68.89,entertainment,22,5,2.0,5.6,476.0,1,1,1,1,0
TXN00035162,2656,2023-08-06 22:36:53.146089,71.89,gas_station,22,6,12.6,1.5,265.0,1,1,0,0,0
TXN00128972,1095,2023-04-10 09:05:27.577744,25.93,grocery,9,0,0.0,0.3,174.0,0,0,0,1,0
TXN00098573,138,2023-12-08 03:09:37.197612,26.46,gas_station,3,4,2.5,2.3,377.0,0,1,1,5,0
TXN00053437,676,2023-02-19 21:22:01.782675,11.53,travel,21,6,0.0,2.2,307.0,1,0,1,0,0
TXN00075184,1052,2023-10-25 13:47:07.310594,120.54,electronics,13,2,1.7,1.5,10.0,0,0,0,3,0
TXN00111120,572,2023-05-13 19:33:51.620517,67.3,online_retail,19,5,5.3,12.9,8.0,1,0,0,2,0
TXN00057899,833,2023-01-27 20:54:39.540729,33.75,healthcare,20,4,0.2,3.0,210.0,0,0,1,0,0
TXN00126620,705,2023-03-09 13:20:07.239983,155.54,entertainment,13,3,19.8,0.2,516.0,0,0,1,1,0
TXN00024698,4351,2023-07-10 12:36:01.998303,31.35,grocery,12,0,1.6,3.0,106.0,0,0,1,2,0
TXN00014474,292,2023-04-12 04:48:54.255477,25.82,gas_station,4,2,1.5,2.4,124.0,0,1,0,0,0
TXN00084035,2155,2023-09-16 01:45:14.099391,40.47,grocery,1,5,3.0,2.4,463.0,1,1,0,1,0
TXN00062992,2788,2023-03-20 04:41:30.610639,27.1,grocery,4,0,1.1,2.1,41.0,0,1,0,0,0
TXN00086081,3199,2023-10-08 21:59:37.455185,26.69,grocery,21,6,0.5,1.6,263.0,1,0,1,3,0
TXN00117883,359,2023-12-31 23:09:34.579120,11.5,restaurant,23,6,3.6,5.6,466.0,1,1,0,1,0
TXN00084873,3539,2023-02-02 09:03:59.923821,113.38,utilities,9,3,6.5,3.3,362.0,0,0,0,3,0
TXN00043671,2657,2023-08-05 08:02:44.313545,140.65,online_retail,8,5,1.8,3.3,142.0,1,0,1,4,0
TXN00013480,571,2023-02-01 17:48:36.111029,58.38,grocery,17,2,1.8,9.6,13.0,0,0,0,0,0
TXN00003114,1154,2023-04-06 18:38:35.067260,7.51,grocery,18,3,6.4,4.0,6.0,0,0,0,2,0
TXN00086687,619,2023-06-08 06:08:44.639158,13.79,online_retail,6,3,3.2,2.4,203.0,0,0,2,1,0
TXN00039871,4059,2023-07-10 12:53:33.482200,79.69,healthcare,12,0,11.2,5.4,13.0,0,0,0,2,0
TXN00129651,720,2023-11-05 04:28:24.960952,51.71,online_retail,4,6,0.0,0.4,14.0,1,1,0,3,0
TXN00100834,4993,2023-03-04 07:33:28.394688,239.73,travel,7,5,8.1,5.4,34.0,1,0,1,1,0
TXN00110614,2507,2023-04-10 19:32:25.999966,21.61,restaurant,19,0,4.3,1.0,313.0,0,0,0,1,0
TXN00120951,250,2023-06-17 11:39:37.665664,35.42,restaurant,11,5,3.4,3.5,143.0,1,0,0,3,0
TXN00084020,391,2023-01-08 14:40:48.527041,319.31,gas_station,14,6,9.3,5.5,11.0,1,0,1,0,0
TXN00113160,682,2023-04-28 15:40:06.960466,27.26,grocery,15,4,8.6,1.3,66.0,0,0,2,4,0
TXN00127616,1062,2023-02-22 09:03:33.386757,23.24,grocery,9,2,0.3,0.5,284.0,0,0,0,1,0
TXN00083591,1225,2023-01-06 12:56:37.158566,34.87,online_retail,12,4,2.0,0.1,407.0,0,0,1,0,0
TXN00075747,3193,2023-12-11 19:13:29.309822,13.65,online_retail,19,0,1.9,3.1,682.0,0,0,0,2,0
TXN00119443,4952,2023-11-24 14:56:12.272339,25.37,online_retail,14,4,3.2,8.0,194.0,0,0,0,4,0
TXN00128656,4070,2023-06-11 18:32:20.358552,6.91,restaurant,18,6,2.5,0.4,44.0,1,0,2,1,0
TXN00109507,1904,2023-09-27 07:01:12.594273,117.93,online_retail,7,2,1.4,1.7,43.0,0,0,1,1,0
TXN00005738,4093,2023-01-31 02:35:31.009593,336.3,restaurant,2,1,9.7,1.9,102.0,0,1,0,0,0
TXN00003065,4687,2023-05-20 01:55:10.843718,37.05,grocery,1,5,10.5,6.9,315.0,1,1,0,2,0
TXN00117248,4194,2023-04-28 13:00:10.526816,24.97,grocery,13,4,9.8,2.1,662.0,0,0,1,0,0
TXN00042092,166,2023-08-10 22:24:50.656445,18.73,electronics,22,3,9.0,2.9,83.0,0,1,1,1,0
TXN00082529,4577,2023-05-08 17:28:02.574918,17.0,grocery,17,0,0.9,2.3,73.0,0,0,0,3,0
TXN00077413,50,2023-07-11 18:12:05.822823,41.29,healthcare,18,1,11.1,0.0,81.0,0,0,0,2,0
TXN00112096,2117,2023-01-17 02:20:21.382151,74.5,gas_station,2,1,7.4,1.2,101.0,0,1,2,2,0
TXN00050790,4405,2023-08-07 17:34:48.887140,63.4,restaurant,17,0,2.5,0.2,40.0,0,0,2,0,0
TXN00040054,1054,2023-03-09 16:53:23.069027,23.67,online_retail,16,3,2.4,1.7,204.0,0,0,1,1,0
TXN00033901,3845,2023-02-08 14:34:18.082222,52.97,electronics,14,2,10.1,0.1,335.0,0,0,0,1,0
TXN00063192,725,2023-10-29 10:23:05.445122,145.32,restaurant,10,6,16.0,1.6,44.0,1,0,2,3,0
TXN00037001,172,2023-02-11 19:01:21.319106,26.71,electronics,19,5,1.3,2.6,170.0,1,0,1,1,0
TXN00083465,524,2023-09-23 13:10:42.549720,17.72,grocery,13,5,2.5,1.1,430.0,1,0,1,0,0
TXN00021325,1216,2023-12-02 15:14:59.182127,9.89,restaurant,15,5,2.4,2.1,33.0,1,0,0,2,0
TXN00030995,468,2023-01-30 05:07:24.243289,33.5,online_retail,5,0,5.2,8.1,228.0,0,1,2,2,0
TXN00108840,3298,2023-12-06 02:08:38.754674,40.59,travel,2,2,11.7,4.2,61.0,0,1,0,0,0
TXN00117238,4235,2023-05-11 15:30:13.832501,38.84,gas_station,15,3,3.7,0.6,187.0,0,0,0,1,0
TXN00003077,279,2023-07-20 06:59:15.057238,67.19,grocery,6,3,8.7,0.1,27.0,0,0,0,0,0
TXN00029526,1158,2023-09-13 20:13:28.241090,70.69,grocery,20,2,4.2,1.9,52.0,0,0,0,1,0
TXN00118672,3106,2023-01-25 01:16:11.728151,39.37,cash_advance,1,2,3.1,8.1,20.0,0,1,1,4,0
TXN00073537,3045,2023-12-24 10:46:39.267337,59.3,gas_station,10,6,5.3,0.3,114.0,1,0,1,0,0
TXN00020742,3084,2023-02-28 23:59:14.314397,7.41,grocery,23,1,5.3,6.9,93.0,0,1,1,0,0
TXN00082891,1201,2023-11-07 10:59:41.050205,9.83,electronics,10,1,1.2,0.3,825.0,0,0,0,2,0
TXN00076578,837,2023-04-11 19:34:15.046259,85.41,restaurant,19,1,31.2,2.8,12.0,0,0,0,2,0
TXN00077582,2445,2023-04-04 17:58:17.199847,108.9,cash_advance,17,1,17.2,1.6,1144.0,0,0,0,0,0
TXN00064639,4989,2023-12-10 18:39:03.524205,50.66,grocery,18,6,2.6,0.6,162.0,1,0,1,4,0
TXN00016724,583,2023-06-18 22:09:35.225090,62.24,restaurant,22,6,0.4,4.4,24.0,1,1,0,1,0
TXN00051615,457,2023-06-07 09:49:47.454410,103.67,electronics,9,2,0.6,0.8,520.0,0,0,1,0,0
TXN00117751,2102,2023-03-18 05:27:10.640900,44.54,travel,5,5,2.4,2.7,53.0,1,1,1,3,0
TXN00127107,801,2023-09-16 04:29:01.102359,114.71,electronics,4,5,7.8,2.0,64.0,1,1,0,0,0
TXN00045329,4539,2023-09-29 06:35:17.598080,105.83,gas_station,6,4,0.0,9.6,99.0,0,0,0,0,0
TXN00028035,1247,2023-01-11 15:19:39.676466,142.29,restaurant,15,2,2.6,6.1,86.0,0,0,2,2,0
TXN00079584,4152,2023-11-06 09:43:22.971641,8.56,grocery,9,0,10.2,0.3,20.0,0,0,0,0,0
TXN00113545,2838,2023-02-11 12:04:44.013053,2.33,grocery,12,5,5.6,2.5,278.0,1,0,0,2,0
TXN00125024,2882,2023-03-20 23:24:37.259335,83.05,restaurant,23,0,4.1,0.5,149.0,0,1,2,1,0
TXN00009188,4628,2023-08-09 23:42:31.918478,124.04,gas_station,23,2,2.2,6.5,35.0,0,1,0,3,0
TXN00108579,2704,2023-11-04 19:39:20.304030,99.79,online_retail,19,5,0.9,2.3,96.0,1,0,2,1,0
TXN00059843,2368,2023-06-11 14:00:56.501506,57.74,grocery,14,6,8.4,4.4,13.0,1,0,2,0,0
TXN00073872,2002,2023-12-11 18:33:19.431102,61.39,healthcare,18,0,3.8,4.4,343.0,0,0,0,1,0
TXN00008601,771,2023-08-13 07:23:53.092738,50.35,gas_station,7,6,1.3,0.3,34.0,1,0,0,2,0
TXN00125185,3524,2023-03-17 17:23:33.666865,20.77,restaurant,17,4,4.5,0.1,444.0,0,0,0,4,0
TXN00065314,3692,2023-08-07 07:08:24.319101,83.54,grocery,7,0,1.1,3.8,103.0,0,0,0,2,0
TXN00115069,2104,2023-10-15 22:39:25.974918,9.86,healthcare,22,6,1.1,0.3,165.0,1,1,0,0,0
TXN00060430,2334,2023-08-14 01:43:10.125659,131.0,restaurant,1,0,2.8,2.9,285.0,0,1,1,1,0
TXN00115073,1208,2023-12-04 08:51:21.254847,38.19,grocery,8,0,2.0,2.0,116.0,0,0,0,1,0
TXN00079498,1843,2023-09-20 12:08:34.225056,68.85,healthcare,12,2,2.5,2.1,181.0,0,0,0,0,0
TXN00068874,2275,2023-06-17 00:15:10.155087,155.91,restaurant,0,5,7.3,4.8,342.0,1,1,0,0,0
TXN00027608,3139,2023-04-17 02:29:02.396929,109.78,utilities,2,0,6.5,0.2,112.0,0,1,0,1,0
TXN00018076,3341,2023-10-14 13:49:32.051465,52.17,gas_station,13,5,1.3,7.9,33.0,1,0,1,1,0
TXN00036696,3096,2023-05-16 10:55:46.035412,57.13,grocery,10,1,1.6,8.3,879.0,0,0,1,4,0
TXN00057985,2416,2023-03-16 13:48:33.524460,125.3,gas_station,13,3,3.7,0.8,273.0,0,0,0,3,0
TXN00035125,2223,2023-08-13 09:30:21.451999,47.84,online_retail,9,6,6.9,3.5,244.0,1,0,0,1,0
TXN00019621,2564,2023-08-29 08:41:23.543343,81.11,online_retail,8,1,2.9,3.6,17.0,0,0,2,0,0
TXN00003382,695,2023-05-23 13:29:41.507230,17.52,gas_station,13,1,10.9,1.9,52.0,0,0,0,0,0
TXN00082717,3490,2023-07-23 12:48:33.587106,12.89,restaurant,12,6,0.2,9.1,382.0,1,0,0,1,0
TXN00057649,1661,2023-07-18 11:56:55.266840,113.09,restaurant,11,1,6.7,6.4,29.0,0,0,0,1,0
TXN00112065,2518,2023-06-24 11:44:42.330685,37.65,gas_station,11,5,3.1,3.7,87.0,1,0,0,0,0
TXN00000971,311,2023-04-29 07:36:40.971500,28.98,electronics,7,5,2.3,0.6,156.0,1,0,1,0,0
TXN00124264,3891,2023-03-22 14:43:30.234879,9.49,electronics,14,2,18.6,11.6,161.0,0,0,0,4,0
TXN00055264,4991,2023-01-16 09:40:39.194335,167.04,online_retail,9,0,2.5,0.1,117.0,0,0,0,1,0
TXN00044884,2368,2023-02-09 11:26:55.099221,357.27,restaurant,11,3,3.7,3.9,396.0,0,0,1,0,0
TXN00031121,2338,2023-08-04 07:18:29.183384,58.05,restaurant,7,4,5.5,0.5,61.0,0,0,1,1,0
TXN00087005,3591,2023-11-01 22:28:24.419442,47.38,online_retail,22,2,1.0,3.1,436.0,0,1,0,1,0
TXN00071555,943,2023-03-30 18:08:08.152577,120.71,entertainment,18,3,1.2,0.8,56.0,0,0,0,5,0
TXN00000887,12,2023-06-06 14:07:12.925802,46.63,online_retail,14,1,1.6,5.5,89.0,0,0,0,0,0
TXN00103885,639,2023-07-08 19:05:22.458091,13.69,grocery,19,5,0.5,0.0,279.0,1,0,0,2,0
TXN00098856,4706,2023-10-05 20:14:03.120729,53.19,restaurant,20,3,5.8,5.5,61.0,0,0,0,2,0
TXN00099299,4723,2023-11-25 09:50:06.661786,155.74,grocery,9,5,4.9,2.1,119.0,1,0,0,0,0
TXN00087043,2614,2023-04-02 04:22:07.573282,11.65,restaurant,4,6,0.9,0.8,38.0,1,1,1,5,0
TXN00099203,3717,2023-05-23 20:04:28.412624,244.46,gas_station,20,1,12.7,6.8,135.0,0,0,0,2,0
TXN00027301,1940,2023-03-28 22:25:06.811957,9.13,grocery,22,1,5.7,0.1,129.0,0,1,0,2,0
TXN00052213,3163,2023-01-05 12:38:50.112362,1289.0,electronics,12,3,1.6,3.5,939.0,0,0,1,1,0
TXN00048948,3568,2024-01-01 10:38:11.966976,11.75,grocery,10,0,0.8,0.6,60.0,0,0,0,2,0
TXN00073133,1933,2023-11-05 07:59:38.039875,44.06,electronics,7,6,0.2,1.0,163.0,1,0,2,3,0
TXN00095890,1424,2023-01-01 19:14:59.600621,4.22,utilities,19,6,32.6,1.4,453.0,1,0,1,0,0
TXN00109537,382,2023-12-08 18:07:56.734314,21.41,restaurant,18,4,1.6,3.6,130.0,0,0,0,0,0
TXN00105793,2514,2023-07-09 03:48:27.826898,15.52,utilities,3,6,4.7,5.4,448.0,1,1,2,3,0
TXN00070152,1192,2023-11-09 20:56:09.231844,29.16,online_retail,20,3,3.7,6.7,33.0,0,0,2,3,0
TXN00045056,1929,2023-07-21 22:17:41.811446,79.7,entertainment,22,4,3.0,0.4,339.0,0,1,0,1,0
TXN00114584,2064,2023-09-06 00:24:03.499512,35.77,utilities,0,2,0.5,7.0,209.0,0,1,0,3,0
TXN00111070,1625,2023-01-16 11:45:10.666179,256.6,restaurant,11,0,13.0,8.1,214.0,0,0,0,4,0
TXN00110579,1724,2023-07-19 16:59:31.546049,148.21,grocery,16,2,0.3,0.1,48.0,0,0,0,1,0
TXN00014166,2267,2023-07-18 18:44:53.017047,36.25,entertainment,18,1,9.7,13.2,106.0,0,0,0,3,0
TXN00034391,3404,2023-10-03 22:43:46.911254,14.06,online_retail,22,1,11.7,1.2,40.0,0,1,2,2,0
TXN00057910,677,2023-10-30 00:53:22.247573,18.28,online_retail,0,0,5.8,0.7,40.0,0,1,1,1,0
TXN00030093,4085,2023-02-07 23:39:45.501708,26.62,grocery,23,1,7.2,3.5,64.0,0,1,1,2,0
TXN00049586,4413,2023-09-25 18:28:48.809085,195.02,grocery,18,0,18.0,1.3,362.0,0,0,0,2,0
TXN00110882,4683,2023-07-30 09:26:57.756614,104.85,online_retail,9,6,18.6,0.3,336.0,1,0,1,4,0
TXN00057795,458,2023-06-11 07:48:02.073883,74.69,restaurant,7,6,5.6,0.5,28.0,1,0,2,1,0
TXN00027848,4046,2023-01-31 02:49:57.318299,56.17,gas_station,2,1,8.6,0.0,136.0,0,1,0,1,0
TXN00129153,3008,2023-12-06 11:57:04.531896,144.19,gas_station,11,2,7.8,2.1,139.0,0,0,1,0,0
TXN00024156,1682,2023-02-18 14:30:50.292443,27.45,restaurant,14,5,2.4,1.0,169.0,1,0,0,1,0
TXN00109406,3282,2023-07-21 11:56:57.139521,56.68,online_retail,11,4,5.7,1.0,90.0,0,0,2,0,0
TXN00045396,1801,2023-08-20 05:40:02.236867,34.18,electronics,5,6,16.5,2.7,5.0,1,1,0,2,0
TXN00115462,4519,2023-09-22 17:44:09.341878,42.87,gas_station,17,4,2.7,0.6,128.0,0,0,0,1,0
TXN00064527,2384,2023-07-09 16:22:55.286323,50.09,gas_station,16,6,5.9,2.4,134.0,1,0,2,2,0
TXN00102476,1996,2023-03-11 14:02:30.313366,253.22,grocery,14,5,3.2,2.6,67.0,1,0,1,1,0
TXN00078380,4518,2023-06-04 07:06:15.137912,51.04,grocery,7,6,10.5,0.2,377.0,1,0,1,0,0
TXN00038580,2586,2023-07-18 23:49:53.137852,22.67,restaurant,23,1,0.1,3.6,602.0,0,1,0,2,0
TXN00071011,2502,2023-07-24 02:46:22.037301,39.67,utilities,2,0,1.5,0.1,39.0,0,1,0,2,0
TXN00117537,2288,2023-10-11 07:02:32.745990,176.68,restaurant,7,2,0.1,2.0,35.0,0,0,0,3,0
TXN00097246,1842,2023-01-30 19:52:42.705150,71.09,gas_station,19,0,6.5,9.9,27.0,0,0,0,3,0
TXN00023293,1331,2023-02-08 12:33:19.817371,25.79,healthcare,12,2,2.6,0.6,56.0,0,0,0,1,0
TXN00022606,406,2023-06-19 01:40:32.140084,28.46,online_retail,1,0,2.8,2.9,20.0,0,1,0,0,0
TXN00079008,4892,2023-10-15 21:36:26.861155,192.62,restaurant,21,6,15.6,3.6,27.0,1,0,0,0,0
TXN00042548,1408,2023-03-09 12:57:14.928115,30.39,restaurant,12,3,2.1,0.8,474.0,0,0,0,1,0
TXN00018392,243,2023-09-28 13:09:32.061931,90.68,grocery,13,3,0.2,1.9,239.0,0,0,1,0,0
TXN00030862,4645,2023-02-16 09:27:45.322192,72.07,gas_station,9,3,4.6,3.8,418.0,0,0,1,1,0
TXN00103617,2072,2023-10-06 20:07:33.882837,7.19,entertainment,20,4,4.4,1.3,269.0,0,0,0,4,0
TXN00032761,1741,2023-06-20 05:17:01.394327,34.37,restaurant,5,1,3.3,0.2,21.0,0,1,2,3,0
TXN00039720,1830,2023-03-27 07:14:22.426522,57.2,gas_station,7,0,7.4,3.2,187.0,0,0,0,2,0
TXN00088182,292,2023-08-07 04:29:15.302522,254.87,grocery,4,0,4.5,1.3,16.0,0,1,1,4,0
TXN00040552,2326,2023-10-21 00:18:29.067078,153.72,grocery,0,5,4.4,4.5,614.0,1,1,1,2,0
TXN00017995,4615,2023-02-08 08:12:59.981534,38.19,online_retail,8,2,0.8,0.3,248.0,0,0,0,3,0
TXN00029658,4209,2023-04-06 18:42:41.821272,77.62,grocery,18,3,5.4,6.8,388.0,0,0,1,1,0
TXN00122954,3016,2023-03-13 06:34:32.124720,171.27,grocery,6,0,0.6,0.0,574.0,0,0,0,1,0
TXN00029227,1569,2023-07-27 01:37:55.447315,48.4,restaurant,1,3,0.6,2.4,117.0,0,1,0,4,0
TXN00098160,2538,2023-05-06 20:28:21.566138,67.42,healthcare,20,5,1.6,0.6,209.0,1,0,0,1,0
TXN00026822,3223,2023-05-08 19:05:18.391313,44.97,gas_station,19,0,5.1,3.5,112.0,0,0,0,1,0
TXN00034272,2517,2023-04-15 06:51:24.470384,20.21,grocery,6,5,1.1,2.6,154.0,1,0,0,1,0
TXN00081660,3338,2023-06-21 00:33:28.168707,45.83,online_retail,0,2,1.1,6.5,137.0,0,1,1,0,0
TXN00018953,150,2023-07-18 21:11:43.644288,57.89,entertainment,21,1,2.2,5.7,89.0,0,0,0,0,0
TXN00119672,2812,2023-04-01 13:41:36.377189,53.0,restaurant,13,5,4.2,12.1,205.0,1,0,0,2,0
TXN00073210,2089,2023-10-21 23:06:57.436838,85.22,travel,23,5,6.5,1.3,329.0,1,1,0,0,0
TXN00024974,4725,2023-12-19 06:23:04.682692,29.22,gas_station,6,1,2.2,4.4,231.0,0,0,0,0,0
TXN00055796,2128,2023-04-20 10:54:36.138440,11.83,grocery,10,3,0.0,0.8,124.0,0,0,0,0,0
TXN00072721,1826,2023-12-10 22:35:33.048027,56.33,grocery,22,6,1.7,0.6,17.0,1,1,0,2,0
TXN00119406,3879,2023-07-04 13:03:50.165985,25.55,online_retail,13,1,0.1,1.6,32.0,0,0,0,5,0
TXN00056842,4620,2023-04-12 22:36:45.014315,18.01,grocery,22,2,17.8,9.7,586.0,0,1,0,2,0
TXN00044656,837,2023-11-14 16:25:30.295494,71.1,grocery,16,1,2.9,2.2,82.0,0,0,0,1,0
TXN00033141,2305,2023-07-04 04:24:49.506823,46.54,grocery,4,1,1.7,6.2,234.0,0,1,0,0,0
TXN00108442,2079,2023-10-07 06:14:16.450325,29.94,entertainment,6,5,1.7,1.1,195.0,1,0,2,0,0
TXN00120245,1462,2023-04-26 10:21:31.848190,32.53,online_retail,10,2,5.2,1.4,210.0,0,0,0,3,0
TXN00060871,705,2023-10-05 00:33:56.171953,66.6,gas_station,0,3,1.7,2.5,57.0,0,1,1,1,0
TXN00045881,3024,2023-04-28 16:44:30.294276,140.57,online_retail,16,4,5.6,3.8,172.0,0,0,0,2,0
TXN00124910,3299,2023-01-25 07:52:42.534573,42.1,grocery,7,2,0.0,7.7,132.0,0,0,0,2,0
TXN00015043,1783,2023-02-27 08:12:17.283718,39.02,travel,8,0,2.3,3.5,272.0,0,0,0,1,0
TXN00119768,1955,2023-08-24 15:55:47.111428,66.38,online_retail,15,3,0.7,3.4,171.0,0,0,1,0,0
TXN00069671,1996,2023-06-20 22:22:27.674508,37.4,gas_station,22,1,0.5,0.7,42.0,0,1,0,2,0
TXN00064520,4226,2023-12-23 10:21:50.541570,148.22,restaurant,10,5,1.3,1.1,272.0,1,0,0,1,0
TXN00028087,3886,2023-01-15 04:47:08.038832,12.89,restaurant,4,6,4.5,2.1,286.0,1,1,0,0,0
TXN00128288,1001,2023-09-30 15:21:43.537461,43.75,healthcare,15,5,12.1,1.6,786.0,1,0,2,0,0
TXN00032183,2225,2023-03-24 16:59:11.021204,46.94,grocery,16,4,5.2,2.5,106.0,0,0,1,1,0
TXN00008181,63,2023-11-12 13:58:39.057541,15.6,gas_station,13,6,2.5,0.7,165.0,1,0,1,0,0
TXN00108546,3634,2023-12-02 16:41:30.208754,117.07,online_retail,16,5,3.7,3.7,215.0,1,0,0,2,0
TXN00095710,3274,2023-04-24 18:04:58.955938,134.29,travel,18,0,7.8,2.3,38.0,0,0,1,1,0
TXN00007969,3772,2023-05-21 18:23:13.146041,38.49,online_retail,18,6,5.8,0.1,673.0,1,0,0,2,0
TXN00014556,1256,2023-07-28 14:55:17.607318,52.57,gas_station,14,4,0.5,2.3,1.0,0,0,1,0,0
TXN00044491,357,2023-11-22 13:06:28.497852,14.22,gas_station,13,2,0.8,0.0,71.0,0,0,0,5,0
TXN00007396,825,2023-12-10 12:00:49.628840,35.25,grocery,12,6,3.5,3.9,204.0,1,0,0,2,0
TXN00010950,1921,2023-06-16 17:20:37.616106,113.4,utilities,17,4,3.6,1.0,28.0,0,0,1,1,0
TXN00044752,862,2023-11-09 18:25:35.686428,28.83,online_retail,18,3,2.0,1.1,63.0,0,0,0,1,0
TXN00069108,3259,2023-12-13 20:31:40.265911,283.22,grocery,20,2,5.8,3.8,7.0,0,0,2,4,0
TXN00046760,4663,2023-10-23 07:52:14.087418,138.88,restaurant,7,0,9.7,6.6,69.0,0,0,0,3,0
TXN00101081,3788,2023-03-05 11:18:47.142846,30.49,electronics,11,6,2.4,3.2,101.0,1,0,0,0,0
TXN00127446,2720,2023-04-09 03:46:15.983960,197.95,grocery,3,6,13.9,2.5,27.0,1,1,1,2,0
TXN00031581,2055,2023-08-13 18:55:25.215030,17.96,electronics,18,6,8.7,0.0,298.0,1,0,0,2,0
TXN00121388,3924,2023-11-01 15:34:30.182085,82.35,healthcare,15,2,3.3,10.7,36.0,0,0,0,3,0
TXN00120126,334,2023-06-15 07:29:34.593972,76.63,entertainment,7,3,0.0,4.6,64.0,0,0,0,0,0
TXN00046447,885,2023-09-19 09:13:02.834115,6.09,entertainment,9,1,6.3,0.5,18.0,0,0,1,0,0
TXN00075179,299,2023-09-20 21:38:12.351989,285.08,restaurant,21,2,10.2,1.1,108.0,0,0,1,1,0
TXN00045413,3185,2023-10-24 23:01:56.693184,48.83,grocery,23,1,1.6,1.2,540.0,0,1,0,0,0
TXN00011446,1538,2023-10-03 11:31:36.086971,167.16,healthcare,11,1,3.2,0.1,255.0,0,0,1,1,0
TXN00028022,1681,2023-09-07 03:28:47.179615,69.48,grocery,3,3,13.2,2.8,70.0,0,1,0,0,0
TXN00041069,3902,2023-12-04 13:48:17.615383,4.72,gas_station,13,0,3.0,2.0,13.0,0,0,0,0,0
TXN00017786,2305,2023-12-19 16:14:10.874315,60.57,restaurant,16,1,6.6,5.8,12.0,0,0,0,4,0
TXN00057052,3402,2023-11-27 00:12:20.073445,24.96,grocery,0,0,2.0,1.5,81.0,0,1,2,2,0
TXN00096835,748,2023-08-24 18:41:07.507347,50.31,travel,18,3,1.3,1.7,42.0,0,0,0,1,0
TXN00063861,3588,2023-12-29 17:57:16.400159,38.23,healthcare,17,4,4.3,2.5,251.0,0,0,0,0,0
TXN00111516,1936,2023-06-22 16:04:27.534132,5.99,travel,16,3,2.1,4.7,8.0,0,0,1,0,0
TXN00126912,1464,2023-12-15 15:47:24.569564,113.79,online_retail,15,4,1.7,0.4,98.0,0,0,1,1,0
TXN00011736,3072,2023-12-16 17:07:06.353372,47.0,grocery,17,5,4.8,5.7,71.0,1,0,1,3,0
TXN00110175,4887,2023-11-06 16:55:14.542261,45.59,cash_advance,16,0,2.9,0.0,1210.0,0,0,0,3,0
TXN00104119,4642,2023-10-23 14:53:40.734754,68.08,travel,14,0,4.1,6.9,22.0,0,0,0,2,0
TXN00063032,4857,2023-11-01 20:39:59.366963,93.53,gas_station,20,2,4.8,0.1,996.0,0,0,2,2,0
TXN00006975,4182,2023-12-05 05:08:11.869095,13.43,utilities,5,1,0.8,0.9,324.0,0,1,0,1,0
TXN00103687,3451,2023-08-11 04:13:41.318352,24.33,electronics,4,4,2.5,5.7,123.0,0,1,1,4,0
TXN00048338,1947,2023-08-09 16:48:56.078696,60.87,healthcare,16,2,14.3,6.3,4.0,0,0,0,0,0
TXN00051171,2895,2023-05-13 20:14:03.922819,30.36,restaurant,20,5,3.5,0.7,786.0,1,0,0,1,0
TXN00010836,4482,2023-01-12 08:17:29.736592,45.95,healthcare,8,3,1.5,5.1,131.0,0,0,0,4,0
TXN00028363,3740,2023-11-02 10:48:46.189880,60.56,restaurant,10,3,12.6,2.8,51.0,0,0,1,0,0
TXN00116420,2988,2023-06-18 13:31:01.668740,43.54,grocery,13,6,7.6,1.5,25.0,1,0,1,2,0
